%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1517122677875220655,41170,1517122677875049520,utm,-0.2304,6.3702,0.0837,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677885164471,41171,1517122677885021037,utm,-0.2301,6.375,0.0831,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677895208462,41172,1517122677894981638,utm,-0.2311,6.3796,0.0844,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677905475732,41173,1517122677905165894,utm,-0.2288,6.384,0.0904,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677915644037,41174,1517122677914940823,utm,-0.2275,6.3899,0.0964,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677925214338,41175,1517122677924926076,utm,-0.2276,6.395,0.0963,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677935180883,41176,1517122677935067821,utm,-0.2257,6.4003,0.0954,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677945131227,41177,1517122677944969153,utm,-0.2235,6.4053,0.0912,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677955163727,41178,1517122677954963811,utm,-0.2205,6.4109,0.0897,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677965261448,41179,1517122677965119254,utm,-0.2198,6.4152,0.0906,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677975106733,41180,1517122677974948783,utm,-0.2205,6.421,0.0891,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677985225586,41181,1517122677984977034,utm,-0.2194,6.4257,0.0853,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122677995324966,41182,1517122677995082043,utm,-0.2204,6.4299,0.0835,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678005227345,41183,1517122678005050406,utm,-0.2206,6.4361,0.0847,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678015333605,41184,1517122678015171892,utm,-0.221,6.4401,0.0848,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678025175730,41185,1517122678025028310,utm,-0.2258,6.4447,0.0861,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678035144491,41186,1517122678034952778,utm,-0.2284,6.4489,0.0862,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678045103935,41187,1517122678044967407,utm,-0.229,6.4521,0.0857,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678055261113,41188,1517122678055055593,utm,-0.2324,6.4572,0.0854,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678065105776,41189,1517122678064934394,utm,-0.2338,6.4624,0.0852,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678075059899,41190,1517122678074929547,utm,-0.2337,6.4656,0.0847,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678085286596,41191,1517122678085145940,utm,-0.2366,6.4694,0.0795,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678095047583,41192,1517122678094945697,utm,-0.2372,6.4754,0.0791,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678105217576,41193,1517122678104975858,utm,-0.2363,6.4806,0.0802,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678115252297,41194,1517122678115034064,utm,-0.239,6.4848,0.0716,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678125635959,41195,1517122678124980130,utm,-0.2403,6.4895,0.0656,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678135127719,41196,1517122678135020143,utm,-0.24,6.4942,0.0617,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678145473403,41197,1517122678145283273,utm,-0.2437,6.4995,0.054,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678155189301,41198,1517122678155010849,utm,-0.2452,6.504,0.0494,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678165058806,41199,1517122678164923660,utm,-0.2443,6.5076,0.0491,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678175239268,41200,1517122678175012495,utm,-0.2456,6.5129,0.0491,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678185168802,41201,1517122678184954430,utm,-0.2465,6.5181,0.0475,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678195122780,41202,1517122678194930337,utm,-0.2468,6.5219,0.0436,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678205379561,41203,1517122678205093871,utm,-0.245,6.526,0.0421,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678215143200,41204,1517122678214970637,utm,-0.2444,6.5313,0.0413,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678225230134,41205,1517122678224991410,utm,-0.2425,6.5372,0.0416,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678235475160,41206,1517122678235106910,utm,-0.2421,6.5424,0.0412,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678245115749,41207,1517122678244964913,utm,-0.2427,6.5462,0.0395,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678255188655,41208,1517122678254981551,utm,-0.2427,6.5513,0.0392,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678265168338,41209,1517122678265037168,utm,-0.2433,6.5557,0.0377,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678275061126,41210,1517122678274926072,utm,-0.2437,6.5607,0.0379,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678285135640,41211,1517122678284975189,utm,-0.2426,6.564,0.0363,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678295158044,41212,1517122678295023160,utm,-0.2443,6.5685,0.0362,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678305492749,41213,1517122678304970121,utm,-0.244,6.5741,0.0375,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678315041376,41214,1517122678314917793,utm,-0.2422,6.5785,0.034,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678325156695,41215,1517122678324999962,utm,-0.2427,6.583,0.0349,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678335566344,41216,1517122678335162805,utm,-0.2427,6.5865,0.0382,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678345195084,41217,1517122678345011378,utm,-0.2419,6.591,0.0411,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678355167875,41218,1517122678354985768,utm,-0.2404,6.5977,0.0421,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678365169123,41219,1517122678365024503,utm,-0.2386,6.6017,0.043,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678375162978,41220,1517122678374968890,utm,-0.2365,6.6056,0.0443,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678385132935,41221,1517122678384945118,utm,-0.2343,6.6105,0.0444,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678395205584,41222,1517122678395013980,utm,-0.2335,6.6157,0.0429,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678405204275,41223,1517122678404974326,utm,-0.2324,6.6224,0.0367,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678415112064,41224,1517122678414946214,utm,-0.2325,6.6269,0.0331,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678425299621,41225,1517122678425083175,utm,-0.2321,6.6302,0.0318,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678435311336,41226,1517122678434993454,utm,-0.2347,6.6347,0.0281,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678445173612,41227,1517122678445001419,utm,-0.2357,6.638,0.0273,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678455163044,41228,1517122678455004277,utm,-0.2352,6.6428,0.0292,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678465163954,41229,1517122678464953213,utm,-0.2334,6.6471,0.0358,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678475999667,41230,1517122678474974140,utm,-0.235,6.6507,0.0433,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678485130631,41231,1517122678485007901,utm,-0.2356,6.6555,0.0504,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678495210787,41232,1517122678494982172,utm,-0.2337,6.6588,0.0561,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678505202601,41233,1517122678504953169,utm,-0.2343,6.6634,0.0617,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678515260060,41234,1517122678515089292,utm,-0.2366,6.6684,0.0672,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678525296113,41235,1517122678524962517,utm,-0.2375,6.6724,0.0697,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678535347355,41236,1517122678534979623,utm,-0.2389,6.6766,0.0716,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517122678545145791,41237,1517122678545000227,utm,-0.24,6.6802,0.0709,0.0,0.0,0.0,0.002601,0.0,0.0,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.0,0.0,0.0,0.0,0.003844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
